Agent took 211.24 seconds to win the game, and bounced the ball 86 times
Agent took 12.89 seconds to lose the game, and bounced the ball 5 times, on 4/24/2025 3:53:48 PM
Agent took 8.05 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 5.64 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 6.61 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 5.95 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 4.96 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 6.85 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 6.23 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 17.11 seconds to lose the game, and bounced the ball 8 times, on 4/24/2025 3:53:48 PM
Agent took 6.59 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 5.68 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 5.53 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 5.07 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 10.36 seconds to lose the game, and bounced the ball 3 times, on 4/24/2025 3:53:48 PM
Agent took 9.92 seconds to lose the game, and bounced the ball 3 times, on 4/24/2025 3:53:48 PM
Agent took 6.51 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 6.84 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 4.80 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 7.80 seconds to lose the game, and bounced the ball 2 times, on 4/24/2025 3:53:48 PM
Agent took 6.72 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 5.56 seconds to lose the game, and bounced the ball 0 times, on 4/24/2025 3:53:48 PM
Agent took 7.23 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 6.51 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
Agent took 6.82 seconds to lose the game, and bounced the ball 1 times, on 4/24/2025 3:53:48 PM
